Transaction_ID,Customer_ID,Account_Number,Transaction_Date,Transaction_Time,Transaction_Type,Amount,Merchant,Merchant_Category,Province,City,Device_Type,Device_OS,IP_Address,Login_Location,Card_Present,International,Previous_24hr_Transactions,Previous_24hr_Amount,Account_Age_Months,Customer_Age,Risk_Score,Fraud_Indicators,Fraud_Flag,Fraud_Type,Age_Group
T0001279,C00806,****2869,2025-01-14,22:48:00,Deposit,3547.0,Engen,Fuel,Gauteng,Johannesburg,Branch,Mac,196.1.55.190,Gauteng,Yes,No,15,19706.65,212,43,55,No Fraud,No,No Fraud,41-50
T0001280,C00534,****3460,2025-09-01,19:32:00,POS Purchase,4379.88,Takealot,Electronics,Western Cape,Cape Town,Mobile App,iPhone,196.1.19.5,Western Cape,Yes,No,4,14503.06,135,62,46,No Fraud,No,No Fraud,61-70
T0001281,C00591,****5293,2025-09-04,23:37:00,ATM Withdrawal,3089.36,Checkers,Grocery,KwaZulu-Natal,Durban,Mobile App,Android,196.1.233.222,KwaZulu-Natal,No,No,10,17270.07,52,37,31,No Fraud,No,No Fraud,31-40
T0001282,C00759,****2876,2025-09-13,17:21:00,EFT,4939.59,Engen,Fuel,KwaZulu-Natal,Durban,Internet Banking,Android,196.1.117.108,KwaZulu-Natal,Yes,No,7,423.52,91,68,19,No Fraud,No,No Fraud,61-70
T0001283,C00269,****6289,2025-03-05,00:07:00,POS Purchase,3232.28,Engen,Fuel,Western Cape,Cape Town,ATM,Android,196.1.200.63,Western Cape,Yes,No,17,6085.2,232,40,53,No Fraud,No,No Fraud,31-40
T0001284,C00406,****3262,2025-10-13,15:32:00,Deposit,797.76,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,Mac,196.1.127.219,KwaZulu-Natal,Yes,No,19,8838.99,112,53,30,No Fraud,No,No Fraud,51-60
T0001285,C00802,****5786,2025-08-15,19:56:00,POS Purchase,759.7,Engen,Fuel,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.87.78,Eastern Cape,Yes,No,2,17487.5,35,74,16,No Fraud,No,No Fraud,71-80
T0001286,C00292,****6907,2025-02-01,00:59:00,POS Purchase,2776.0,Eskom,Utilities,Gauteng,Johannesburg,Branch,Mac,196.1.21.230,Gauteng,Yes,No,18,12778.83,221,58,1,No Fraud,No,No Fraud,51-60
T0001287,C00299,****6198,2025-04-04,13:58:00,Deposit,4391.54,Eskom,Utilities,KwaZulu-Natal,Durban,ATM,Windows,196.1.104.10,KwaZulu-Natal,No,No,8,16252.92,49,44,13,No Fraud,No,No Fraud,41-50
T0001288,C00627,****7468,2025-12-04,20:33:00,POS Purchase,1214.75,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Windows,196.1.45.213,Eastern Cape,Yes,No,5,16098.95,56,23,59,No Fraud,No,No Fraud,18-30
T0001289,C00697,****9397,2025-09-18,20:51:00,Bill Payment,1431.69,Eskom,Utilities,KwaZulu-Natal,Durban,Internet Banking,iPhone,196.1.184.66,KwaZulu-Natal,Yes,No,9,13239.16,98,29,13,No Fraud,No,No Fraud,18-30
T0001290,C00406,****5345,2025-08-20,15:42:00,Online Transfer,4223.49,Checkers,Grocery,Western Cape,Cape Town,Branch,iPhone,196.1.64.64,Western Cape,Yes,No,4,14683.43,198,34,56,No Fraud,No,No Fraud,31-40
T0001291,C00375,****4149,2025-11-12,09:30:00,POS Purchase,1645.2,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,Android,196.1.2.251,KwaZulu-Natal,Yes,No,10,16344.09,234,69,10,No Fraud,No,No Fraud,61-70
T0001292,C00119,****7517,2025-08-26,22:31:00,Deposit,2110.7,Shoprite,Grocery,Gauteng,Johannesburg,Internet Banking,Android,196.1.253.106,Gauteng,Yes,No,16,4694.32,86,49,62,No Fraud,No,No Fraud,41-50
T0001293,C00742,****7453,2025-06-15,02:43:00,ATM Withdrawal,2072.72,Checkers,Grocery,Western Cape,Cape Town,Branch,Windows,196.1.224.94,Western Cape,Yes,No,11,13047.46,7,37,65,No Fraud,No,No Fraud,31-40
T0001294,C00536,****7086,2025-11-03,07:06:00,Deposit,3477.55,Takealot,Electronics,Western Cape,Cape Town,ATM,iPhone,196.1.69.192,Western Cape,No,No,4,12292.88,162,74,45,No Fraud,No,No Fraud,71-80
T0001295,C00745,****8078,2025-09-11,07:38:00,ATM Withdrawal,1323.57,Shoprite,Grocery,Gauteng,Johannesburg,Internet Banking,iPhone,196.1.171.189,Gauteng,Yes,No,12,6144.36,134,57,3,No Fraud,No,No Fraud,51-60
T0001296,C00972,****3021,2025-05-26,12:35:00,Bill Payment,1989.3,Shoprite,Grocery,Western Cape,Cape Town,Branch,Mac,196.1.7.70,Western Cape,No,No,12,19652.42,22,19,64,No Fraud,No,No Fraud,18-30
T0001297,C00574,****5886,2025-10-02,00:06:00,EFT,78493.79,Shoprite,Grocery,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.72.36,KwaZulu-Natal,Yes,Yes,16,1291.45,8,60,96,High Amount;New Device,Yes,Identity Theft,51-60
T0001298,C00832,****9112,2025-03-07,14:22:00,EFT,3894.47,Eskom,Utilities,Gauteng,Johannesburg,Mobile App,Mac,196.1.138.146,Gauteng,Yes,No,2,7312.82,203,51,14,No Fraud,No,No Fraud,51-60
T0001299,C00652,****1206,2025-04-13,07:57:00,POS Purchase,42737.65,Shoprite,Grocery,KwaZulu-Natal,Durban,ATM,Android,196.1.211.51,KwaZulu-Natal,Yes,No,14,2908.18,113,44,92,High Amount;New Device,Yes,Card Skimming,41-50
T0001300,C00876,****9035,2025-02-20,08:55:00,Deposit,4320.6,Takealot,Electronics,Western Cape,Cape Town,Branch,Mac,196.1.138.105,Western Cape,Yes,No,18,8188.62,231,24,34,No Fraud,No,No Fraud,18-30
T0001301,C00860,****4776,2025-08-23,09:51:00,Online Transfer,1783.22,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Android,196.1.133.175,KwaZulu-Natal,Yes,No,15,5262.53,82,36,44,No Fraud,No,No Fraud,31-40
T0001302,C00333,****7664,2025-09-30,08:28:00,EFT,1491.49,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.13.99,Eastern Cape,Yes,No,19,13562.47,97,58,43,No Fraud,No,No Fraud,51-60
T0001303,C00287,****9897,2025-11-22,08:55:00,POS Purchase,449.52,Shoprite,Grocery,Eastern Cape,Gqeberha,Branch,Android,196.1.48.9,Eastern Cape,Yes,No,12,12049.58,43,34,62,No Fraud,No,No Fraud,31-40
T0001304,C00149,****3261,2025-12-14,08:31:00,EFT,3973.99,Shoprite,Grocery,Eastern Cape,Gqeberha,ATM,Android,196.1.35.5,Eastern Cape,Yes,No,12,13178.05,227,72,57,No Fraud,No,No Fraud,71-80
T0001305,C00990,****6579,2025-07-25,03:44:00,POS Purchase,1226.28,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,Android,196.1.159.230,Western Cape,Yes,No,9,8508.14,171,40,39,No Fraud,No,No Fraud,31-40
T0001306,C00791,****5113,2025-06-09,07:07:00,ATM Withdrawal,3287.32,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,Android,196.1.10.93,Eastern Cape,No,No,2,16522.54,238,48,6,No Fraud,No,No Fraud,41-50
T0001307,C00279,****7901,2025-10-03,10:13:00,Online Transfer,944.46,Shoprite,Grocery,Gauteng,Johannesburg,ATM,Android,196.1.203.30,Gauteng,No,No,8,7153.7,106,19,17,No Fraud,No,No Fraud,18-30
T0001308,C00763,****3458,2025-06-20,04:32:00,ATM Withdrawal,2519.41,Engen,Fuel,KwaZulu-Natal,Durban,ATM,Windows,196.1.83.182,KwaZulu-Natal,Yes,No,6,13002.44,165,33,43,No Fraud,No,No Fraud,31-40
T0001309,C00977,****1579,2025-07-01,15:12:00,POS Purchase,1274.93,Takealot,Electronics,KwaZulu-Natal,Durban,Mobile App,Android,196.1.218.110,KwaZulu-Natal,Yes,No,17,4739.16,92,31,5,No Fraud,No,No Fraud,31-40
T0001310,C00171,****8186,2025-01-17,15:18:00,Bill Payment,560.33,Checkers,Grocery,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.98.5,KwaZulu-Natal,No,No,19,16334.89,161,66,39,No Fraud,No,No Fraud,61-70
T0001311,C00086,****7250,2025-01-03,00:51:00,Online Transfer,4810.21,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Mac,196.1.215.231,KwaZulu-Natal,Yes,No,16,7112.19,163,30,16,No Fraud,No,No Fraud,18-30
T0001312,C00432,****1249,2025-09-17,12:04:00,EFT,3060.76,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,Windows,196.1.175.56,Eastern Cape,Yes,No,18,11296.06,45,60,44,No Fraud,No,No Fraud,51-60
T0001313,C00128,****6575,2025-12-05,10:10:00,Online Transfer,1298.85,Takealot,Electronics,Gauteng,Johannesburg,Mobile App,Android,196.1.159.180,Gauteng,Yes,No,3,12564.11,28,73,49,No Fraud,No,No Fraud,71-80
T0001314,C01139,****8079,2025-06-25,02:51:00,Online Transfer,3308.72,Takealot,Electronics,KwaZulu-Natal,Durban,Branch,iPhone,196.1.18.112,KwaZulu-Natal,Yes,No,19,10908.97,78,27,47,No Fraud,No,No Fraud,18-30
T0001315,C00890,****1483,2025-11-09,13:33:00,EFT,1975.36,Engen,Fuel,Eastern Cape,Gqeberha,ATM,iPhone,196.1.134.39,Eastern Cape,Yes,No,14,3457.14,24,21,14,No Fraud,No,No Fraud,18-30
T0001316,C00800,****7564,2025-08-22,16:55:00,EFT,4193.41,Takealot,Electronics,Gauteng,Johannesburg,Internet Banking,Mac,196.1.195.1,Gauteng,Yes,No,11,4532.9,50,71,64,No Fraud,No,No Fraud,71-80
T0001317,C00958,****4585,2025-04-23,12:48:00,Deposit,1396.54,Shoprite,Grocery,Western Cape,Cape Town,Internet Banking,Windows,196.1.245.243,Western Cape,Yes,No,2,10906.54,90,51,11,No Fraud,No,No Fraud,51-60
T0001318,C01190,****5444,2025-12-17,23:18:00,Bill Payment,4487.74,Checkers,Grocery,Western Cape,Cape Town,ATM,Windows,196.1.5.198,Western Cape,Yes,No,3,15077.43,143,80,2,No Fraud,No,No Fraud,71-80
T0001319,C00676,****3477,2025-07-08,04:17:00,POS Purchase,604.82,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,Mac,196.1.83.48,Gauteng,Yes,No,2,1769.69,155,28,29,No Fraud,No,No Fraud,18-30
T0001320,C01076,****2382,2025-09-09,04:53:00,Online Transfer,1480.92,Engen,Fuel,Gauteng,Johannesburg,Internet Banking,iPhone,196.1.227.118,Gauteng,Yes,No,4,11842.13,16,62,20,No Fraud,No,No Fraud,61-70
T0001321,C00795,****9193,2025-10-29,12:42:00,Online Transfer,570.45,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Android,196.1.246.252,Eastern Cape,Yes,No,20,6440.59,145,45,45,No Fraud,No,No Fraud,41-50
T0001322,C00622,****9566,2025-06-27,19:32:00,Deposit,4685.79,Takealot,Electronics,Gauteng,Johannesburg,ATM,Mac,196.1.82.137,Gauteng,Yes,No,11,9920.45,111,19,15,No Fraud,No,No Fraud,18-30
T0001323,C00359,****4164,2025-04-17,14:48:00,ATM Withdrawal,2218.81,Takealot,Electronics,KwaZulu-Natal,Durban,ATM,Android,196.1.52.44,KwaZulu-Natal,Yes,No,2,13651.44,136,45,48,No Fraud,No,No Fraud,41-50
T0001324,C00126,****2482,2025-01-11,20:02:00,POS Purchase,1456.47,Shoprite,Grocery,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.64.147,KwaZulu-Natal,No,No,0,5125.17,239,62,32,No Fraud,No,No Fraud,61-70
T0001325,C00711,****9700,2025-10-16,04:11:00,EFT,3091.63,Engen,Fuel,Eastern Cape,Gqeberha,Mobile App,Mac,196.1.109.169,Eastern Cape,Yes,No,10,8373.01,70,26,49,No Fraud,No,No Fraud,18-30
T0001326,C00461,****1408,2025-02-05,19:34:00,Deposit,920.5,Checkers,Grocery,Western Cape,Cape Town,ATM,Android,196.1.164.177,Western Cape,Yes,No,13,4545.06,23,20,21,No Fraud,No,No Fraud,18-30
T0001327,C01029,****5075,2025-02-20,13:47:00,Deposit,1443.12,Engen,Fuel,Gauteng,Johannesburg,Internet Banking,Android,196.1.95.147,Gauteng,Yes,No,6,5693.24,55,54,41,No Fraud,No,No Fraud,51-60
T0001328,C00496,****8663,2025-04-19,00:57:00,ATM Withdrawal,4387.65,Engen,Fuel,Eastern Cape,Gqeberha,Branch,Mac,196.1.54.216,Eastern Cape,No,No,9,15794.39,237,71,31,No Fraud,No,No Fraud,71-80
T0001329,C00029,****2404,2025-07-10,17:55:00,Bill Payment,4212.54,Checkers,Grocery,KwaZulu-Natal,Durban,ATM,Windows,196.1.27.251,KwaZulu-Natal,Yes,No,5,9672.81,101,31,20,No Fraud,No,No Fraud,31-40
T0001330,C00659,****3977,2025-10-12,17:12:00,Deposit,220.79,Checkers,Grocery,Western Cape,Cape Town,Internet Banking,Mac,196.1.19.108,Western Cape,No,No,5,14352.76,227,68,31,No Fraud,No,No Fraud,61-70
T0001331,C00305,****8887,2025-03-27,05:44:00,EFT,3578.4,Checkers,Grocery,Western Cape,Cape Town,Internet Banking,iPhone,196.1.31.111,Western Cape,Yes,No,15,14857.61,22,23,50,No Fraud,No,No Fraud,18-30
T0001332,C00025,****5493,2025-07-30,09:48:00,POS Purchase,2294.63,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.194.213,Eastern Cape,Yes,No,14,11282.22,182,27,42,No Fraud,No,No Fraud,18-30
T0001333,C00585,****2522,2025-12-23,23:14:00,Deposit,2404.92,Takealot,Electronics,Western Cape,Cape Town,Internet Banking,Mac,196.1.196.85,Western Cape,Yes,No,10,13560.31,214,48,30,No Fraud,No,No Fraud,41-50
T0001334,C00085,****8899,2025-05-10,05:53:00,ATM Withdrawal,2548.34,Takealot,Electronics,Western Cape,Cape Town,Mobile App,Android,196.1.229.14,Western Cape,No,No,2,16088.77,79,44,30,No Fraud,No,No Fraud,41-50
T0001335,C01051,****2620,2025-04-30,06:52:00,Deposit,1776.08,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Android,196.1.184.10,KwaZulu-Natal,Yes,No,9,18703.6,238,68,45,No Fraud,No,No Fraud,61-70
T0001336,C00504,****7032,2025-08-20,19:00:00,Online Transfer,1109.73,Takealot,Electronics,KwaZulu-Natal,Durban,ATM,Mac,196.1.193.38,KwaZulu-Natal,Yes,No,3,528.02,211,56,50,No Fraud,No,No Fraud,51-60
T0001337,C00350,****1800,2025-02-22,02:32:00,ATM Withdrawal,4983.58,Engen,Fuel,Gauteng,Johannesburg,ATM,Android,196.1.13.190,Gauteng,Yes,No,2,565.01,22,39,64,No Fraud,No,No Fraud,31-40
T0001338,C00318,****2338,2025-06-11,19:41:00,Deposit,2403.89,Checkers,Grocery,KwaZulu-Natal,Durban,Internet Banking,Windows,196.1.134.46,KwaZulu-Natal,Yes,No,2,14247.14,77,32,58,No Fraud,No,No Fraud,31-40
T0001339,C01158,****3272,2025-07-21,06:35:00,Online Transfer,4916.1,Engen,Fuel,Eastern Cape,Gqeberha,Branch,Windows,196.1.191.251,Eastern Cape,No,No,15,13670.59,206,73,41,No Fraud,No,No Fraud,71-80
T0001340,C01048,****5751,2025-10-21,12:11:00,Deposit,2464.39,Checkers,Grocery,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.168.8,Eastern Cape,Yes,No,10,7016.97,206,43,22,No Fraud,No,No Fraud,41-50
T0001341,C00984,****2649,2025-11-01,08:36:00,ATM Withdrawal,3146.57,Shoprite,Grocery,Western Cape,Cape Town,Mobile App,iPhone,196.1.66.213,Western Cape,No,No,11,6077.3,30,77,38,No Fraud,No,No Fraud,71-80
T0001342,C00203,****7287,2025-03-17,10:22:00,Deposit,1805.3,Checkers,Grocery,Eastern Cape,Gqeberha,ATM,Mac,196.1.199.239,Eastern Cape,Yes,No,8,73.43,118,31,20,No Fraud,No,No Fraud,31-40
T0001343,C00847,****3306,2025-11-23,18:53:00,Bill Payment,2882.12,Engen,Fuel,Gauteng,Johannesburg,ATM,Windows,196.1.1.9,Gauteng,Yes,No,15,16146.09,42,42,62,No Fraud,No,No Fraud,41-50
T0001344,C01017,****8019,2025-05-13,22:07:00,Online Transfer,1951.2,Shoprite,Grocery,KwaZulu-Natal,Durban,Branch,Android,196.1.206.130,KwaZulu-Natal,Yes,No,7,7001.08,44,38,59,No Fraud,No,No Fraud,31-40
T0001345,C00792,****5855,2025-08-11,19:44:00,EFT,1213.92,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.91.140,Eastern Cape,Yes,No,11,4527.48,162,30,25,No Fraud,No,No Fraud,18-30
T0001346,C00820,****6736,2025-06-01,22:15:00,ATM Withdrawal,4616.51,Engen,Fuel,Gauteng,Johannesburg,Internet Banking,Mac,196.1.47.67,Gauteng,Yes,No,16,17877.65,78,20,39,No Fraud,No,No Fraud,18-30
T0001347,C01184,****4274,2025-05-28,04:53:00,Online Transfer,48545.35,Shoprite,Grocery,Western Cape,Cape Town,ATM,Mac,196.1.99.126,Western Cape,Yes,Yes,9,5149.45,153,55,82,High Amount;New Device,Yes,Identity Theft,51-60
T0001348,C00976,****5453,2025-06-02,15:27:00,Deposit,368.27,Eskom,Utilities,Western Cape,Cape Town,Branch,Windows,196.1.141.161,Western Cape,Yes,No,20,18923.57,17,39,7,No Fraud,No,No Fraud,31-40
T0001349,C00408,****7375,2025-12-13,06:44:00,EFT,4323.76,Engen,Fuel,Gauteng,Johannesburg,ATM,Mac,196.1.25.15,Gauteng,Yes,No,6,13668.93,200,32,35,No Fraud,No,No Fraud,31-40
T0001350,C00755,****5338,2025-05-13,18:58:00,Online Transfer,2100.01,Engen,Fuel,Gauteng,Johannesburg,ATM,Android,196.1.97.89,Gauteng,No,No,2,13626.62,138,40,63,No Fraud,No,No Fraud,31-40
T0001351,C00600,****8617,2025-02-21,22:47:00,Deposit,3973.73,Checkers,Grocery,Western Cape,Cape Town,Mobile App,Mac,196.1.31.62,Western Cape,Yes,No,13,2149.9,145,58,23,No Fraud,No,No Fraud,51-60
T0001352,C01044,****1974,2025-12-27,11:49:00,ATM Withdrawal,1296.69,Engen,Fuel,Gauteng,Johannesburg,Mobile App,Mac,196.1.163.46,Gauteng,Yes,No,1,14864.47,132,80,28,No Fraud,No,No Fraud,71-80
T0001353,C00835,****9903,2025-03-27,14:46:00,Online Transfer,2332.33,Shoprite,Grocery,Eastern Cape,Gqeberha,Mobile App,iPhone,196.1.130.149,Eastern Cape,No,No,16,14261.22,162,47,23,No Fraud,No,No Fraud,41-50
T0001354,C00138,****6987,2025-06-27,07:25:00,Bill Payment,1800.08,Shoprite,Grocery,Western Cape,Cape Town,ATM,Mac,196.1.170.154,Western Cape,Yes,No,6,18478.47,115,50,63,No Fraud,No,No Fraud,41-50
T0001355,C00783,****6390,2025-09-24,00:48:00,ATM Withdrawal,1879.92,Checkers,Grocery,Eastern Cape,Gqeberha,Branch,Windows,196.1.64.122,Eastern Cape,Yes,No,17,7308.8,174,34,62,No Fraud,No,No Fraud,31-40
T0001356,C00955,****2622,2025-06-27,06:20:00,Deposit,3287.68,Eskom,Utilities,Gauteng,Johannesburg,Mobile App,Mac,196.1.55.155,Gauteng,Yes,No,13,5342.24,67,45,6,No Fraud,No,No Fraud,41-50
T0001357,C00172,****2075,2025-02-19,08:00:00,Deposit,4713.63,Eskom,Utilities,Western Cape,Cape Town,Branch,Windows,196.1.107.170,Western Cape,Yes,No,19,10378.38,211,25,66,No Fraud,No,No Fraud,18-30
T0001358,C00569,****4550,2025-03-03,07:44:00,Deposit,2864.44,Engen,Fuel,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.36.188,Eastern Cape,No,No,1,17547.72,192,33,36,No Fraud,No,No Fraud,31-40
T0001359,C00217,****1754,2025-10-17,13:36:00,Deposit,1503.62,Eskom,Utilities,Gauteng,Johannesburg,Mobile App,Windows,196.1.4.41,Gauteng,Yes,No,12,18195.43,110,65,36,No Fraud,No,No Fraud,61-70
T0001360,C00259,****7774,2025-07-06,13:54:00,Deposit,4489.61,Eskom,Utilities,KwaZulu-Natal,Durban,Internet Banking,Mac,196.1.194.221,KwaZulu-Natal,Yes,No,16,5886.47,81,42,18,No Fraud,No,No Fraud,41-50
T0001361,C00832,****6561,2025-08-16,11:56:00,Online Transfer,3949.04,Eskom,Utilities,Western Cape,Cape Town,ATM,Mac,196.1.25.111,Western Cape,Yes,No,18,10485.36,183,39,63,No Fraud,No,No Fraud,31-40
T0001362,C00785,****3829,2025-12-09,17:42:00,Online Transfer,100.31,Checkers,Grocery,Gauteng,Johannesburg,ATM,Android,196.1.242.10,Gauteng,Yes,No,14,10150.16,95,66,32,No Fraud,No,No Fraud,61-70
T0001363,C00091,****7440,2025-07-17,11:10:00,Online Transfer,1389.58,Engen,Fuel,KwaZulu-Natal,Durban,Branch,Android,196.1.126.248,KwaZulu-Natal,Yes,No,14,14568.24,27,79,20,No Fraud,No,No Fraud,71-80
T0001364,C00183,****1563,2025-05-04,02:29:00,Bill Payment,4108.44,Takealot,Electronics,Gauteng,Johannesburg,Branch,iPhone,196.1.133.62,Gauteng,Yes,No,3,15239.55,240,29,21,No Fraud,No,No Fraud,18-30
T0001365,C01032,****1611,2025-01-23,06:21:00,Bill Payment,738.41,Checkers,Grocery,KwaZulu-Natal,Durban,Branch,Mac,196.1.126.120,KwaZulu-Natal,Yes,No,16,10683.57,58,32,5,No Fraud,No,No Fraud,31-40
T0001366,C00973,****4764,2025-12-14,14:12:00,ATM Withdrawal,1470.9,Shoprite,Grocery,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.201.203,KwaZulu-Natal,No,No,8,18786.27,6,33,32,No Fraud,No,No Fraud,31-40
T0001367,C00979,****2249,2025-09-20,19:23:00,Deposit,3784.09,Takealot,Electronics,Eastern Cape,Gqeberha,Mobile App,Android,196.1.56.254,Eastern Cape,Yes,No,18,15362.64,221,21,23,No Fraud,No,No Fraud,18-30
T0001368,C00835,****7633,2025-06-14,17:32:00,Bill Payment,1586.08,Takealot,Electronics,Eastern Cape,Gqeberha,Internet Banking,Windows,196.1.229.155,Eastern Cape,Yes,No,18,10647.59,233,76,21,No Fraud,No,No Fraud,71-80
T0001369,C00193,****3790,2025-05-29,20:59:00,Online Transfer,20606.91,Eskom,Utilities,Gauteng,Johannesburg,Branch,Android,196.1.144.167,Gauteng,Yes,Yes,6,18217.51,40,45,71,High Amount;New Device,Yes,Identity Theft,41-50
T0001370,C00733,****3817,2025-05-31,02:36:00,Deposit,4698.57,Takealot,Electronics,Gauteng,Johannesburg,Mobile App,Android,196.1.70.200,Gauteng,Yes,No,5,11831.02,8,40,61,No Fraud,No,No Fraud,31-40
T0001371,C00502,****2222,2025-07-14,19:02:00,ATM Withdrawal,2169.83,Takealot,Electronics,Gauteng,Johannesburg,Mobile App,iPhone,196.1.43.250,Gauteng,Yes,No,18,6949.17,6,65,14,No Fraud,No,No Fraud,61-70
T0001372,C00795,****5439,2025-07-19,20:58:00,ATM Withdrawal,2702.0,Eskom,Utilities,KwaZulu-Natal,Durban,Branch,Mac,196.1.167.64,KwaZulu-Natal,Yes,No,11,380.14,234,40,12,No Fraud,No,No Fraud,31-40
T0001373,C00545,****4546,2025-02-18,11:05:00,ATM Withdrawal,385.49,Eskom,Utilities,Eastern Cape,Gqeberha,Internet Banking,Mac,196.1.60.194,Eastern Cape,Yes,No,2,11992.67,145,18,44,No Fraud,No,No Fraud,
T0001374,C00015,****1851,2025-01-10,19:26:00,POS Purchase,666.83,Takealot,Electronics,Gauteng,Johannesburg,ATM,Windows,196.1.242.176,Gauteng,Yes,No,3,4925.17,182,38,50,No Fraud,No,No Fraud,31-40
T0001375,C00673,****3146,2025-03-14,20:38:00,EFT,229.75,Shoprite,Grocery,Western Cape,Cape Town,Internet Banking,Windows,196.1.67.10,Western Cape,Yes,No,10,11374.1,185,30,66,No Fraud,No,No Fraud,18-30
T0001376,C00543,****2768,2025-01-13,15:08:00,Online Transfer,4591.11,Eskom,Utilities,Eastern Cape,Gqeberha,ATM,iPhone,196.1.126.238,Eastern Cape,Yes,No,16,11413.8,65,19,14,No Fraud,No,No Fraud,18-30
T0001377,C00408,****9118,2025-06-04,10:32:00,EFT,4755.62,Shoprite,Grocery,Eastern Cape,Gqeberha,ATM,iPhone,196.1.212.89,Eastern Cape,Yes,No,8,10637.41,200,62,65,No Fraud,No,No Fraud,61-70
T0001378,C00456,****4924,2025-12-03,05:15:00,EFT,4753.13,Checkers,Grocery,Western Cape,Cape Town,Branch,Mac,196.1.229.115,Western Cape,Yes,No,13,6705.81,214,20,64,No Fraud,No,No Fraud,18-30
T0001379,C00315,****5913,2025-04-11,16:53:00,POS Purchase,59236.66,Checkers,Grocery,Gauteng,Johannesburg,Mobile App,Mac,196.1.40.86,Gauteng,Yes,Yes,3,18162.74,215,56,81,High Amount;New Device,Yes,Card Skimming,51-60
T0001380,C00259,****5385,2025-01-31,08:58:00,Online Transfer,4997.73,Eskom,Utilities,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.82.177,Eastern Cape,Yes,No,4,4690.41,12,67,43,No Fraud,No,No Fraud,61-70
T0001381,C01114,****3019,2025-05-14,20:48:00,POS Purchase,2435.59,Eskom,Utilities,KwaZulu-Natal,Durban,Mobile App,Windows,196.1.58.120,KwaZulu-Natal,No,No,7,12877.49,16,73,36,No Fraud,No,No Fraud,71-80
T0001382,C00607,****9631,2025-08-13,20:19:00,ATM Withdrawal,3390.5,Engen,Fuel,Eastern Cape,Gqeberha,Mobile App,Windows,196.1.120.176,Eastern Cape,Yes,No,11,11474.2,47,18,63,No Fraud,No,No Fraud,
T0001383,C00654,****5242,2025-11-19,18:04:00,Online Transfer,3964.68,Takealot,Electronics,Eastern Cape,Gqeberha,ATM,Mac,196.1.208.129,Eastern Cape,Yes,No,20,14608.12,13,34,56,No Fraud,No,No Fraud,31-40
T0001384,C01195,****8737,2025-10-21,23:59:00,Online Transfer,3188.87,Eskom,Utilities,Eastern Cape,Gqeberha,Branch,Windows,196.1.113.162,Eastern Cape,Yes,No,17,14451.26,174,76,32,No Fraud,No,No Fraud,71-80
T0001385,C00099,****1733,2025-06-06,16:55:00,ATM Withdrawal,2178.93,Checkers,Grocery,Western Cape,Cape Town,Branch,Mac,196.1.124.83,Western Cape,Yes,No,15,18321.65,13,62,38,No Fraud,No,No Fraud,61-70
T0001386,C01056,****3034,2025-08-31,04:50:00,ATM Withdrawal,2534.7,Eskom,Utilities,Western Cape,Cape Town,Mobile App,Mac,196.1.22.65,Western Cape,Yes,No,14,2571.91,84,72,69,No Fraud,No,No Fraud,71-80
T0001387,C00671,****9166,2025-11-15,11:28:00,Bill Payment,4745.28,Engen,Fuel,KwaZulu-Natal,Durban,Mobile App,Android,196.1.220.104,KwaZulu-Natal,Yes,No,7,7554.78,158,70,59,No Fraud,No,No Fraud,61-70
T0001388,C01152,****6834,2025-06-01,12:09:00,Deposit,1950.63,Eskom,Utilities,Western Cape,Cape Town,Mobile App,Mac,196.1.110.10,Western Cape,Yes,No,11,19591.11,34,33,6,No Fraud,No,No Fraud,31-40
T0001389,C01104,****3423,2025-11-03,07:57:00,Online Transfer,1751.45,Engen,Fuel,Western Cape,Cape Town,Branch,Mac,196.1.246.78,Western Cape,Yes,No,9,18551.32,70,39,24,No Fraud,No,No Fraud,31-40
T0001390,C00212,****7484,2025-07-11,12:14:00,ATM Withdrawal,2440.2,Takealot,Electronics,Eastern Cape,Gqeberha,Internet Banking,iPhone,196.1.76.121,Eastern Cape,Yes,No,13,8228.27,147,70,55,No Fraud,No,No Fraud,61-70
